src_ip,dst_ip,protocol,length,src_port,dst_port,label
192.168.123.1,192.168.123.129,6,60,50432,80,ddos
192.168.123.1,192.168.123.129,6,66,50945,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50945,ddos
192.168.123.1,192.168.123.129,6,66,50944,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50944,ddos
192.168.123.1,192.168.123.129,6,66,50947,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50947,ddos
192.168.123.1,192.168.123.129,6,66,50946,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50946,ddos
192.168.123.1,192.168.123.129,6,60,50421,80,ddos
192.168.123.1,192.168.123.129,6,66,50949,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50949,ddos
192.168.123.1,192.168.123.129,6,66,50948,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50948,ddos
192.168.123.1,192.168.123.129,6,66,50951,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50951,ddos
192.168.123.1,192.168.123.129,6,66,50950,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50950,ddos
192.168.123.1,192.168.123.129,6,66,50952,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50952,ddos
192.168.123.1,192.168.123.129,6,60,50945,80,ddos
192.168.123.1,192.168.123.129,6,456,50945,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50945,ddos
192.168.123.1,192.168.123.129,6,66,50915,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50915,ddos
192.168.123.1,192.168.123.129,6,60,50944,80,ddos
192.168.123.1,192.168.123.129,6,588,50944,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50944,ddos
192.168.123.1,192.168.123.129,6,60,50947,80,ddos
192.168.123.1,192.168.123.129,6,384,50947,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50947,ddos
192.168.123.1,192.168.123.129,6,66,50953,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50953,ddos
192.168.123.1,192.168.123.129,6,66,50954,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50954,ddos
192.168.123.1,192.168.123.129,6,60,50946,80,ddos
192.168.123.1,192.168.123.129,6,562,50946,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50946,ddos
192.168.123.1,192.168.123.129,6,60,50949,80,ddos
192.168.123.1,192.168.123.129,6,680,50949,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50949,ddos
192.168.123.1,192.168.123.129,6,66,50955,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50955,ddos
192.168.123.1,192.168.123.129,6,66,50956,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50956,ddos
192.168.123.1,192.168.123.129,6,60,50948,80,ddos
192.168.123.1,192.168.123.129,6,380,50948,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50948,ddos
192.168.123.1,192.168.123.129,6,60,50951,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50434,ddos
192.168.123.1,192.168.123.129,6,541,50951,80,ddos
192.168.123.1,192.168.123.129,6,66,50958,80,ddos
192.168.123.1,192.168.123.129,6,66,50957,80,ddos
192.168.123.1,192.168.123.129,6,60,50950,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50951,ddos
192.168.123.1,192.168.123.129,6,451,50950,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50958,ddos
192.168.123.129,192.168.123.1,6,66,80,50957,ddos
192.168.123.1,192.168.123.129,6,60,50952,80,ddos
192.168.123.1,192.168.123.129,6,660,50952,80,ddos
192.168.123.1,192.168.123.129,6,66,50959,80,ddos
192.168.123.1,192.168.123.129,6,66,50960,80,ddos
192.168.123.1,192.168.123.129,6,66,50961,80,ddos
192.168.123.1,192.168.123.129,6,60,50915,80,ddos
192.168.123.1,192.168.123.129,6,360,50915,80,ddos
192.168.123.1,192.168.123.129,6,66,50962,80,ddos
192.168.123.1,192.168.123.129,6,60,50953,80,ddos
192.168.123.1,192.168.123.129,6,553,50955,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50950,ddos
192.168.123.129,192.168.123.1,6,54,80,50952,ddos
192.168.123.129,192.168.123.1,6,66,80,50959,ddos
192.168.123.129,192.168.123.1,6,66,80,50960,ddos
192.168.123.129,192.168.123.1,6,54,80,50958,ddos
192.168.123.129,192.168.123.1,6,54,80,50957,ddos
192.168.123.129,192.168.123.1,6,3766,80,50434,ddos
192.168.123.1,192.168.123.129,6,66,50967,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50967,ddos
192.168.123.1,192.168.123.129,6,60,50959,80,ddos
192.168.123.1,192.168.123.129,6,66,50968,80,ddos
192.168.123.1,192.168.123.129,6,66,50970,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50970,ddos
192.168.123.1,192.168.123.129,6,511,50962,80,ddos
192.168.123.1,192.168.123.129,6,60,50965,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50974,ddos
192.168.123.1,192.168.123.129,6,60,50434,80,ddos
192.168.123.1,192.168.123.129,6,66,50978,80,ddos
192.168.123.1,192.168.123.129,6,66,50987,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50436,ddos
192.168.123.129,192.168.123.1,6,7354,80,50437,ddos
192.168.123.129,192.168.123.1,6,7354,80,50439,ddos
192.168.123.1,192.168.123.129,6,60,50439,80,ddos
192.168.123.1,192.168.123.129,6,60,50439,80,ddos
192.168.123.129,192.168.123.1,6,3766,80,50439,ddos
192.168.123.1,192.168.123.129,6,60,50439,80,ddos
192.168.123.1,192.168.123.129,6,60,50439,80,ddos
192.168.123.1,192.168.123.129,6,60,50432,80,ddos
192.168.123.1,192.168.123.129,6,60,50430,80,ddos
192.168.123.1,192.168.123.129,6,60,50438,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50333,ddos
192.168.123.1,192.168.123.129,6,60,50333,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50335,ddos
192.168.123.129,192.168.123.1,6,54,80,50334,ddos
192.168.123.1,192.168.123.129,6,60,50335,80,ddos
192.168.123.1,192.168.123.129,6,60,50334,80,ddos
192.168.123.1,192.168.123.129,6,532,50940,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50940,ddos
192.168.123.1,192.168.123.129,6,375,50939,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50939,ddos
192.168.123.1,192.168.123.129,6,524,50942,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50942,ddos
192.168.123.1,192.168.123.129,6,527,50941,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50941,ddos
192.168.123.1,192.168.123.129,6,377,50938,80,ddos
192.168.123.1,192.168.123.129,6,414,50943,80,ddos
192.168.123.1,192.168.123.129,6,525,50937,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50336,ddos
192.168.123.1,192.168.123.129,6,60,50336,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50337,ddos
192.168.123.1,192.168.123.129,6,60,50337,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50338,ddos
192.168.123.1,192.168.123.129,6,60,50338,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50340,ddos
192.168.123.1,192.168.123.129,6,60,50340,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50339,ddos
192.168.123.1,192.168.123.129,6,60,50339,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50341,ddos
192.168.123.1,192.168.123.129,6,60,50341,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50342,ddos
192.168.123.129,192.168.123.1,6,54,80,50343,ddos
192.168.123.1,192.168.123.129,6,60,50342,80,ddos
192.168.123.1,192.168.123.129,6,60,50343,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50344,ddos
192.168.123.1,192.168.123.129,6,60,50344,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50345,ddos
192.168.123.1,192.168.123.129,6,60,50345,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50346,ddos
192.168.123.1,192.168.123.129,6,60,50346,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50347,ddos
192.168.123.1,192.168.123.129,6,60,50347,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50349,ddos
192.168.123.1,192.168.123.129,6,60,50349,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50348,ddos
192.168.123.1,192.168.123.129,6,60,50348,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50351,ddos
192.168.123.1,192.168.123.129,6,60,50351,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50350,ddos
192.168.123.1,192.168.123.129,6,60,50350,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50352,ddos
192.168.123.129,192.168.123.1,6,54,80,50353,ddos
192.168.123.1,192.168.123.129,6,60,50352,80,ddos
192.168.123.1,192.168.123.129,6,60,50353,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50354,ddos
192.168.123.1,192.168.123.129,6,60,50354,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50355,ddos
192.168.123.1,192.168.123.129,6,60,50355,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50356,ddos
192.168.123.1,192.168.123.129,6,60,50356,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50358,ddos
192.168.123.1,192.168.123.129,6,60,50358,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50357,ddos
192.168.123.1,192.168.123.129,6,60,50357,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50359,ddos
192.168.123.1,192.168.123.129,6,60,50359,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50360,ddos
192.168.123.1,192.168.123.129,6,60,50360,80,ddos
192.168.123.1,192.168.123.129,6,420,50972,80,ddos
192.168.123.1,192.168.123.129,6,385,50971,80,ddos
192.168.123.1,192.168.123.129,6,474,50977,80,ddos
192.168.123.1,192.168.123.129,6,402,50973,80,ddos
192.168.123.1,192.168.123.129,6,412,50975,80,ddos
192.168.123.1,192.168.123.129,6,569,50974,80,ddos
192.168.123.1,192.168.123.129,6,584,50976,80,ddos
192.168.123.1,192.168.123.129,6,825,50978,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50363,ddos
192.168.123.129,192.168.123.1,6,54,80,50362,ddos
192.168.123.1,192.168.123.129,6,60,50363,80,ddos
192.168.123.1,192.168.123.129,6,60,50362,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50361,ddos
192.168.123.1,192.168.123.129,6,60,50361,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50364,ddos
192.168.123.1,192.168.123.129,6,60,50364,80,ddos
192.168.123.1,192.168.123.129,6,441,50917,80,ddos
192.168.123.1,192.168.123.129,6,425,50916,80,ddos
192.168.123.1,192.168.123.129,6,456,50918,80,ddos
192.168.123.1,192.168.123.129,6,403,50919,80,ddos
192.168.123.1,192.168.123.129,6,529,50920,80,ddos
192.168.123.1,192.168.123.129,6,493,50921,80,ddos
192.168.123.1,192.168.123.129,6,420,50972,80,ddos
192.168.123.1,192.168.123.129,6,569,50974,80,ddos
192.168.123.1,192.168.123.129,6,385,50971,80,ddos
192.168.123.1,192.168.123.129,6,402,50973,80,ddos
192.168.123.1,192.168.123.129,6,412,50975,80,ddos
192.168.123.1,192.168.123.129,6,474,50977,80,ddos
192.168.123.1,192.168.123.129,6,584,50976,80,ddos
192.168.123.1,192.168.123.129,6,825,50978,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50365,ddos
192.168.123.129,192.168.123.1,6,54,80,50366,ddos
192.168.123.1,192.168.123.129,6,60,50365,80,ddos
192.168.123.1,192.168.123.129,6,60,50366,80,ddos
192.168.123.1,192.168.123.129,6,66,50979,80,ddos
192.168.123.1,192.168.123.129,6,66,50980,80,ddos
192.168.123.1,192.168.123.129,6,66,50982,80,ddos
192.168.123.1,192.168.123.129,6,66,50981,80,ddos
192.168.123.1,192.168.123.129,6,66,50983,80,ddos
192.168.123.1,192.168.123.129,6,66,50984,80,ddos
192.168.123.1,192.168.123.129,6,66,50986,80,ddos
192.168.123.1,192.168.123.129,6,66,50985,80,ddos
192.168.123.1,192.168.123.129,6,66,50988,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50441,ddos
192.168.123.129,192.168.123.1,6,3434,80,50440,ddos
192.168.123.1,192.168.123.129,6,60,50441,80,ddos
192.168.123.1,192.168.123.129,6,60,50441,80,ddos
192.168.123.1,192.168.123.129,6,60,50440,80,ddos
192.168.123.129,192.168.123.1,6,3766,80,50441,ddos
192.168.123.1,192.168.123.129,6,60,50441,80,ddos
192.168.123.1,192.168.123.129,6,60,50441,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50442,ddos
192.168.123.129,192.168.123.1,6,3766,80,50442,ddos
192.168.123.1,192.168.123.129,6,60,50442,80,ddos
192.168.123.1,192.168.123.129,6,60,50442,80,ddos
192.168.123.1,192.168.123.129,6,60,50442,80,ddos
192.168.123.1,192.168.123.129,6,60,50442,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50443,ddos
192.168.123.1,192.168.123.129,6,60,50443,80,ddos
192.168.123.1,192.168.123.129,6,66,50987,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50987,ddos
192.168.123.1,192.168.123.129,6,60,50987,80,ddos
192.168.123.1,192.168.123.129,6,410,50987,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50987,ddos
192.168.123.1,192.168.123.129,6,66,50990,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50990,ddos
192.168.123.1,192.168.123.129,6,60,50990,80,ddos
192.168.123.1,192.168.123.129,6,572,50990,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50990,ddos
192.168.123.1,192.168.123.129,6,66,50991,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50991,ddos
192.168.123.1,192.168.123.129,6,60,50991,80,ddos
192.168.123.1,192.168.123.129,6,469,50991,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50991,ddos
192.168.123.1,192.168.123.129,6,66,50992,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50992,ddos
192.168.123.129,192.168.123.1,6,7354,80,50444,ddos
192.168.123.1,192.168.123.129,6,60,50992,80,ddos
192.168.123.1,192.168.123.129,6,434,50992,80,ddos
192.168.123.129,192.168.123.1,6,3766,80,50444,ddos
192.168.123.129,192.168.123.1,6,54,80,50992,ddos
192.168.123.1,192.168.123.129,6,66,50993,80,ddos
192.168.123.129,192.168.123.1,6,66,80,50993,ddos
192.168.123.1,192.168.123.129,6,60,50444,80,ddos
192.168.123.1,192.168.123.129,6,60,50444,80,ddos
192.168.123.1,192.168.123.129,6,60,50444,80,ddos
192.168.123.1,192.168.123.129,6,60,50444,80,ddos
192.168.123.1,192.168.123.129,6,60,50993,80,ddos
192.168.123.1,192.168.123.129,6,387,50993,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50993,ddos
192.168.123.1,192.168.123.129,6,66,50994,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50445,ddos
192.168.123.1,192.168.123.129,6,60,50445,80,ddos
192.168.123.1,192.168.123.129,6,60,50445,80,ddos
192.168.123.129,192.168.123.1,6,3766,80,50445,ddos
192.168.123.1,192.168.123.129,6,60,50445,80,ddos
192.168.123.1,192.168.123.129,6,60,50445,80,ddos
192.168.123.129,192.168.123.1,6,5894,80,50446,ddos
192.168.123.1,192.168.123.129,6,60,50446,80,ddos
192.168.123.1,192.168.123.129,6,60,50446,80,ddos
192.168.123.129,192.168.123.1,6,5226,80,50446,ddos
192.168.123.129,192.168.123.1,6,5894,80,50447,ddos
192.168.123.129,192.168.123.1,6,5226,80,50447,ddos
192.168.123.129,192.168.123.1,6,5894,80,50448,ddos
192.168.123.129,192.168.123.1,6,5226,80,50448,ddos
192.168.123.1,192.168.123.129,6,60,50446,80,ddos
192.168.123.1,192.168.123.129,6,60,50446,80,ddos
192.168.123.1,192.168.123.129,6,60,50447,80,ddos
192.168.123.1,192.168.123.129,6,60,50447,80,ddos
192.168.123.1,192.168.123.129,6,60,50447,80,ddos
192.168.123.1,192.168.123.129,6,60,50447,80,ddos
192.168.123.1,192.168.123.129,6,60,50448,80,ddos
192.168.123.1,192.168.123.129,6,60,50448,80,ddos
192.168.123.1,192.168.123.129,6,60,50448,80,ddos
192.168.123.1,192.168.123.129,6,60,50448,80,ddos
192.168.123.129,192.168.123.1,6,4434,80,50449,ddos
192.168.123.129,192.168.123.1,6,4434,80,50449,ddos
192.168.123.129,192.168.123.1,6,2306,80,50449,ddos
192.168.123.1,192.168.123.129,6,60,50449,80,ddos
192.168.123.1,192.168.123.129,6,60,50449,80,ddos
192.168.123.1,192.168.123.129,6,60,50449,80,ddos
192.168.123.1,192.168.123.129,6,60,50449,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50450,ddos
192.168.123.1,192.168.123.129,6,60,50450,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50451,ddos
192.168.123.1,192.168.123.129,6,60,50451,80,ddos
192.168.123.129,192.168.123.1,6,5894,80,50452,ddos
192.168.123.1,192.168.123.129,6,60,50452,80,ddos
192.168.123.1,192.168.123.129,6,60,50452,80,ddos
192.168.123.1,192.168.123.129,6,60,50440,80,ddos
192.168.123.129,192.168.123.1,6,5226,80,50452,ddos
192.168.123.1,192.168.123.129,6,60,50452,80,ddos
192.168.123.1,192.168.123.129,6,60,50452,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50453,ddos
192.168.123.1,192.168.123.129,6,60,50453,80,ddos
192.168.123.129,192.168.123.1,6,5894,80,50454,ddos
192.168.123.1,192.168.123.129,6,60,50454,80,ddos
192.168.123.1,192.168.123.129,6,60,50454,80,ddos
192.168.123.129,192.168.123.1,6,5226,80,50454,ddos
192.168.123.1,192.168.123.129,6,60,50454,80,ddos
192.168.123.1,192.168.123.129,6,60,50454,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50455,ddos
192.168.123.1,192.168.123.129,6,60,50455,80,ddos
192.168.123.1,192.168.123.129,6,60,50443,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50456,ddos
192.168.123.1,192.168.123.129,6,60,50456,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50458,ddos
192.168.123.1,192.168.123.129,6,60,50458,80,ddos
192.168.123.1,192.168.123.129,6,60,50458,80,ddos
192.168.123.129,192.168.123.1,6,3766,80,50458,ddos
192.168.123.129,192.168.123.1,6,3434,80,50457,ddos
192.168.123.1,192.168.123.129,6,60,50458,80,ddos
192.168.123.1,192.168.123.129,6,60,50458,80,ddos
192.168.123.1,192.168.123.129,6,60,50457,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50459,ddos
192.168.123.1,192.168.123.129,6,60,50459,80,ddos
192.168.123.1,192.168.123.129,6,60,50459,80,ddos
192.168.123.129,192.168.123.1,6,3766,80,50459,ddos
192.168.123.1,192.168.123.129,6,60,50459,80,ddos
192.168.123.1,192.168.123.129,6,60,50459,80,ddos
192.168.123.1,192.168.123.129,6,60,50450,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50460,ddos
192.168.123.129,192.168.123.1,6,7354,80,50461,ddos
192.168.123.129,192.168.123.1,6,3766,80,50461,ddos
192.168.123.1,192.168.123.129,6,60,50460,80,ddos
192.168.123.1,192.168.123.129,6,60,50460,80,ddos
192.168.123.1,192.168.123.129,6,60,50461,80,ddos
192.168.123.1,192.168.123.129,6,60,50461,80,ddos
192.168.123.1,192.168.123.129,6,60,50461,80,ddos
192.168.123.1,192.168.123.129,6,60,50461,80,ddos
192.168.123.129,192.168.123.1,6,3766,80,50460,ddos
192.168.123.1,192.168.123.129,6,60,50460,80,ddos
192.168.123.1,192.168.123.129,6,60,50460,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50462,ddos
192.168.123.1,192.168.123.129,6,60,50462,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50464,ddos
192.168.123.129,192.168.123.1,6,3766,80,50464,ddos
192.168.123.1,192.168.123.129,6,60,50464,80,ddos
192.168.123.1,192.168.123.129,6,60,50464,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50463,ddos
192.168.123.1,192.168.123.129,6,60,50464,80,ddos
192.168.123.1,192.168.123.129,6,60,50464,80,ddos
192.168.123.1,192.168.123.129,6,60,50451,80,ddos
192.168.123.1,192.168.123.129,6,60,50453,80,ddos
192.168.123.1,192.168.123.129,6,60,50463,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50465,ddos
192.168.123.1,192.168.123.129,6,60,50465,80,ddos
192.168.123.1,192.168.123.129,6,60,50465,80,ddos
192.168.123.129,192.168.123.1,6,3766,80,50465,ddos
192.168.123.1,192.168.123.129,6,60,50465,80,ddos
192.168.123.1,192.168.123.129,6,60,50465,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50466,ddos
192.168.123.1,192.168.123.129,6,60,50466,80,ddos
192.168.123.1,192.168.123.129,6,60,50466,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50467,ddos
192.168.123.129,192.168.123.1,6,3766,80,50466,ddos
192.168.123.129,192.168.123.1,6,3766,80,50467,ddos
192.168.123.1,192.168.123.129,6,60,50467,80,ddos
192.168.123.1,192.168.123.129,6,60,50467,80,ddos
192.168.123.1,192.168.123.129,6,60,50466,80,ddos
192.168.123.1,192.168.123.129,6,60,50466,80,ddos
192.168.123.1,192.168.123.129,6,60,50467,80,ddos
192.168.123.1,192.168.123.129,6,60,50467,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50468,ddos
192.168.123.1,192.168.123.129,6,60,50468,80,ddos
192.168.123.1,192.168.123.129,6,60,50468,80,ddos
192.168.123.129,192.168.123.1,6,3766,80,50468,ddos
192.168.123.1,192.168.123.129,6,60,50468,80,ddos
192.168.123.1,192.168.123.129,6,60,50468,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50469,ddos
192.168.123.1,192.168.123.129,6,60,50469,80,ddos
192.168.123.129,192.168.123.1,6,5894,80,50470,ddos
192.168.123.129,192.168.123.1,6,5226,80,50470,ddos
192.168.123.1,192.168.123.129,6,60,50455,80,ddos
192.168.123.1,192.168.123.129,6,60,50456,80,ddos
192.168.123.1,192.168.123.129,6,60,50457,80,ddos
192.168.123.1,192.168.123.129,6,60,50470,80,ddos
192.168.123.1,192.168.123.129,6,60,50470,80,ddos
192.168.123.1,192.168.123.129,6,60,50470,80,ddos
192.168.123.1,192.168.123.129,6,60,50470,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50471,ddos
192.168.123.1,192.168.123.129,6,60,50471,80,ddos
192.168.123.1,192.168.123.129,6,385,50971,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50971,ddos
192.168.123.1,192.168.123.129,6,420,50972,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50972,ddos
192.168.123.1,192.168.123.129,6,402,50973,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50973,ddos
192.168.123.1,192.168.123.129,6,412,50975,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50975,ddos
192.168.123.1,192.168.123.129,6,569,50974,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50974,ddos
192.168.123.1,192.168.123.129,6,474,50977,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50977,ddos
192.168.123.1,192.168.123.129,6,584,50976,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50976,ddos
192.168.123.1,192.168.123.129,6,825,50978,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50978,ddos
192.168.123.1,192.168.123.129,6,60,50463,80,ddos
192.168.123.1,192.168.123.129,6,60,50462,80,ddos
192.168.123.1,192.168.123.129,6,60,50469,80,ddos
192.168.123.1,192.168.123.129,6,60,50471,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50367,ddos
192.168.123.1,192.168.123.129,6,60,50367,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50368,ddos
192.168.123.1,192.168.123.129,6,60,50368,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50370,ddos
192.168.123.1,192.168.123.129,6,60,50370,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50369,ddos
192.168.123.1,192.168.123.129,6,60,50369,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50372,ddos
192.168.123.129,192.168.123.1,6,54,80,50374,ddos
192.168.123.1,192.168.123.129,6,60,50372,80,ddos
192.168.123.1,192.168.123.129,6,60,50374,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50371,ddos
192.168.123.1,192.168.123.129,6,60,50371,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50373,ddos
192.168.123.1,192.168.123.129,6,60,50373,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50375,ddos
192.168.123.129,192.168.123.1,6,54,80,50377,ddos
192.168.123.1,192.168.123.129,6,60,50375,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50378,ddos
192.168.123.129,192.168.123.1,6,54,80,50379,ddos
192.168.123.1,192.168.123.129,6,60,50377,80,ddos
192.168.123.1,192.168.123.129,6,60,50378,80,ddos
192.168.123.1,192.168.123.129,6,60,50379,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50376,ddos
192.168.123.1,192.168.123.129,6,60,50376,80,ddos
